,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Class
740,39.0,185.0,2442600.0,2442673.0,5576.0,235.0,133.0,598862.0,43.0,135.0,1400.0,0.0,1.0,40.0,0.0557,0.4768,0.5,0.1043,0.6213,0.5489,0.0,3.7463,2.1644,1.8633,-0.5,-0.1609,1.0,0
741,1244.0,1281.0,57715.0,57763.0,649.0,110.0,71.0,61937.0,85.0,117.0,1360.0,0.0,1.0,40.0,0.1162,0.6346,0.7708,0.0272,0.3364,0.6761,1.0,2.8122,1.5682,1.6812,0.2292,-0.2544,0.9999,1
742,0.0,224.0,418600.0,418798.0,20894.0,1169.0,712.0,2529140.0,18.0,143.0,1398.0,0.0,1.0,40.0,0.0,0.5289,0.8839,0.1602,0.1916,0.2781,0.0,4.32,2.3503,2.2967,-0.1161,-0.0543,1.0,0
743,1362.0,1372.0,4443762.0,4443777.0,114.0,14.0,15.0,12808.0,102.0,124.0,1666.0,0.0,1.0,40.0,0.3529,0.24,0.6667,0.006,0.7143,1.0,1.0,2.0569,1.0,1.1761,0.3333,-0.1223,0.266,1
744,1329.0,1334.0,1682919.0,1682947.0,89.0,16.0,28.0,10584.0,110.0,134.0,1356.0,0.0,1.0,40.0,0.0325,0.3643,0.1786,0.0037,0.3125,1.0,1.0,1.9494,0.699,1.4472,0.8214,-0.0709,0.2532,1
745,51.0,64.0,661248.0,661284.0,297.0,59.0,43.0,34779.0,110.0,127.0,1353.0,0.0,1.0,70.0,0.0754,0.3654,0.3611,0.0096,0.2203,0.8372,1.0,2.4728,1.1139,1.5563,0.6389,-0.0852,0.7512,1
746,654.0,661.0,1465420.0,1465433.0,55.0,13.0,13.0,6302.0,107.0,126.0,1354.0,0.0,1.0,40.0,0.966,0.3956,0.5385,0.0052,0.5385,1.0,1.0,1.7404,0.8451,1.1139,0.4615,-0.1048,0.1965,1
747,1155.0,1172.0,430639.0,430674.0,260.0,34.0,42.0,27974.0,96.0,119.0,1353.0,0.0,1.0,70.0,0.2675,0.563,0.4857,0.0126,0.5,0.8333,1.0,2.415,1.2305,1.5441,0.5143,-0.1594,0.8756,1
748,452.0,922.0,4652868.0,4652894.0,6670.0,501.0,171.0,724380.0,85.0,134.0,1356.0,1.0,0.0,100.0,0.6401,0.4542,0.0553,0.3466,0.9381,0.1521,0.0,3.8241,2.6721,1.415,-0.9447,-0.1515,1.0,1
749,41.0,196.0,1494534.0,1494716.0,12729.0,634.0,404.0,1482862.0,29.0,143.0,1400.0,0.0,1.0,40.0,0.0586,0.5488,0.8516,0.1107,0.2445,0.4505,1.0,4.1048,2.1903,2.2601,0.1484,-0.0899,1.0,0
750,1357.0,1373.0,5877663.0,5877670.0,52.0,20.0,8.0,6616.0,116.0,143.0,1652.0,1.0,0.0,69.0,0.3378,0.5357,0.4375,0.0097,0.8,0.875,0.0,1.716,1.2041,0.8451,-0.5625,-0.006,0.2195,1
751,1673.0,1687.0,1891620.0,1891638.0,86.0,23.0,18.0,6442.0,28.0,101.0,1692.0,1.0,0.0,70.0,0.0059,0.6587,0.7778,0.0083,0.6087,1.0,1.0,1.9345,1.1461,1.2553,0.2222,-0.4148,0.417,1
752,41.0,224.0,1370247.0,1370411.0,11535.0,758.0,419.0,1327403.0,23.0,141.0,1400.0,0.0,1.0,40.0,0.0586,0.6156,0.8962,0.1307,0.2414,0.3914,0.0,4.062,2.2624,2.2148,-0.1038,-0.101,1.0,0
753,1002.0,1021.0,28972.0,28984.0,128.0,29.0,16.0,13352.0,96.0,116.0,1360.0,0.0,1.0,40.0,0.4985,0.4386,0.6316,0.014,0.6552,0.75,0.0,2.1072,1.2787,1.0792,-0.3684,-0.1851,0.3787,1
754,41.0,209.0,7300641.0,7300696.0,4788.0,257.0,136.0,516343.0,63.0,127.0,1360.0,0.0,1.0,40.0,0.0603,0.4818,0.3274,0.1235,0.6537,0.4044,0.0,3.6802,2.2253,1.7404,-0.6726,-0.1575,1.0,0
755,1398.0,1445.0,684296.0,684315.0,381.0,91.0,47.0,48528.0,111.0,143.0,1694.0,1.0,0.0,143.0,0.294,0.5734,0.4043,0.0277,0.5165,0.4043,0.0,2.5809,1.6721,1.2787,-0.5957,-0.0049,0.9809,1
756,39.0,190.0,611732.0,611792.0,5941.0,207.0,117.0,618605.0,45.0,126.0,1356.0,0.0,1.0,40.0,0.0575,0.3443,0.3974,0.1114,0.7295,0.5128,0.0,3.7739,2.179,1.7781,-0.6026,-0.1865,1.0,0
757,1170.0,1182.0,61060.0,61074.0,126.0,12.0,14.0,14727.0,103.0,127.0,1353.0,0.0,1.0,185.0,0.2528,0.25,0.8571,0.0089,1.0,1.0,1.0,2.1004,1.0792,1.1461,0.1429,-0.0869,0.2901,1
758,41.0,214.0,1424299.0,1424367.0,6404.0,231.0,125.0,660910.0,38.0,124.0,1358.0,0.0,1.0,40.0,0.0604,0.4556,0.3931,0.1274,0.7489,0.544,0.0,3.8064,2.238,1.8325,-0.6069,-0.1937,1.0,0
759,182.0,211.0,402237.0,402266.0,268.0,98.0,55.0,35565.0,125.0,143.0,1364.0,0.0,1.0,40.0,0.2669,0.6813,1.0,0.0213,0.2959,0.5273,0.5,2.4281,1.4624,1.4624,0.0,0.0368,0.9732,1
760,15.0,32.0,1003575.0,1003594.0,132.0,18.0,20.0,14926.0,105.0,124.0,1387.0,0.0,1.0,40.0,0.0216,0.5913,0.8947,0.0123,0.9444,0.95,1.0,2.1206,1.2305,1.2787,0.1053,-0.1166,0.5345,1
761,41.0,211.0,4373092.0,4373158.0,6318.0,286.0,159.0,667465.0,46.0,126.0,1356.0,0.0,1.0,40.0,0.0605,0.4369,0.3882,0.1254,0.5944,0.4151,0.0,3.8006,2.2304,1.8195,-0.6118,-0.1746,1.0,0
762,73.0,87.0,272159.0,272168.0,69.0,19.0,13.0,8813.0,118.0,141.0,1358.0,0.0,1.0,200.0,0.1075,0.4524,0.6429,0.0103,0.7368,0.6923,0.0,1.8389,1.1461,0.9542,-0.3571,-0.0022,0.2359,1
763,41.0,187.0,1700480.0,1700639.0,13041.0,616.0,365.0,1508999.0,37.0,141.0,1400.0,0.0,1.0,40.0,0.0586,0.4382,0.9182,0.1043,0.237,0.4356,1.0,4.1153,2.1644,2.2014,0.0818,-0.096,1.0,0
764,867.0,878.0,419960.0,419973.0,108.0,11.0,13.0,17174.0,123.0,181.0,1387.0,0.0,1.0,40.0,0.734,0.2448,0.8461,0.0079,1.0,1.0,1.0,2.0334,1.0414,1.1139,0.1539,0.2423,0.257,0
765,1123.0,1133.0,94662.0,94672.0,73.0,11.0,10.0,6734.0,70.0,109.0,1694.0,0.0,1.0,60.0,0.6623,0.27,1.0,0.0059,0.9091,1.0,0.5,1.8633,1.0,1.0,0.0,-0.2793,0.2061,1
766,1427.0,1455.0,5897947.0,5897955.0,123.0,29.0,13.0,15711.0,117.0,141.0,1652.0,1.0,0.0,69.0,0.2385,0.4509,0.2857,0.017,0.9655,0.6154,0.0,2.0899,1.4472,0.9031,-0.7143,-0.0021,0.3725,1
767,317.0,337.0,5082496.0,5082524.0,206.0,27.0,28.0,22484.0,95.0,127.0,1614.0,1.0,0.0,200.0,0.3928,0.6321,0.7143,0.0124,0.7407,1.0,1.0,2.3139,1.301,1.4472,0.2857,-0.1473,0.8479,1
768,1578.0,1592.0,178458.0,178484.0,168.0,36.0,29.0,18671.0,99.0,124.0,1692.0,0.0,1.0,300.0,0.1182,0.5385,0.5385,0.0083,0.3889,0.8965,1.0,2.2253,1.1461,1.415,0.4615,-0.1317,0.6015,1
769,39.0,196.0,590440.0,590503.0,6143.0,198.0,119.0,637317.0,45.0,125.0,1358.0,0.0,1.0,40.0,0.0574,0.3789,0.4013,0.1156,0.7929,0.5294,0.0,3.7884,2.1959,1.7993,-0.5987,-0.1895,1.0,0
770,1064.0,1079.0,406616.0,406673.0,419.0,40.0,60.0,44609.0,97.0,119.0,1353.0,0.0,1.0,70.0,0.405,0.5099,0.2632,0.0111,0.375,0.95,1.0,2.6222,1.1761,1.7559,0.7368,-0.1682,0.9755,1
771,41.0,58.0,997542.0,997556.0,128.0,38.0,27.0,16028.0,120.0,134.0,1400.0,0.0,1.0,40.0,0.0586,0.4622,0.8235,0.0121,0.4474,0.5185,0.0,2.1072,1.2305,1.1461,-0.1765,-0.0217,0.3945,0
772,381.0,425.0,2601604.0,2601606.0,82.0,44.0,4.0,10361.0,58.0,188.0,1374.0,0.0,1.0,40.0,0.5546,0.0682,0.0454,0.032,1.0,0.5,0.0,1.9138,1.6435,0.301,-0.9546,-0.0129,0.1934,1
773,1314.0,1333.0,3149494.0,3149542.0,566.0,28.0,49.0,49867.0,70.0,103.0,1387.0,0.0,1.0,40.0,0.0779,0.3794,0.3958,0.0137,0.6786,0.9796,1.0,2.7528,1.2787,1.6812,0.6042,-0.3117,0.9831,0
774,1181.0,1191.0,210828.0,210843.0,99.0,15.0,15.0,10868.0,92.0,140.0,1360.0,0.0,1.0,175.0,0.2485,0.34,0.6667,0.0074,0.6667,1.0,1.0,1.9956,1.0,1.1761,0.3333,-0.1424,0.266,1
775,41.0,393.0,1924169.0,1924363.0,10429.0,578.0,382.0,1196792.0,33.0,141.0,1402.0,0.0,1.0,40.0,0.0585,0.8473,0.5511,0.2511,0.609,0.5078,0.0,4.0182,2.5465,2.2878,-0.4489,-0.1035,1.0,0
776,4.0,13.0,409986.0,410023.0,213.0,17.0,37.0,24476.0,96.0,134.0,1687.0,0.0,1.0,200.0,0.0047,0.3604,0.2432,0.0053,0.5294,1.0,1.0,2.3284,0.9542,1.5682,0.7568,-0.1023,0.5511,1
777,1146.0,1223.0,3997970.0,3998180.0,3432.0,258.0,330.0,389429.0,92.0,143.0,1366.0,0.0,1.0,40.0,0.2094,0.7878,0.3667,0.0564,0.2984,0.6364,1.0,3.5356,1.8865,2.3222,0.6333,-0.1135,1.0,1
778,535.0,578.0,149538.0,149552.0,265.0,74.0,46.0,32153.0,114.0,134.0,1692.0,0.0,1.0,70.0,0.6324,0.5598,0.3256,0.0254,0.5811,0.3043,0.0,2.4232,1.6335,1.1461,-0.6744,-0.0521,0.8806,1
779,357.0,373.0,929482.0,929513.0,213.0,42.0,39.0,20512.0,80.0,118.0,1374.0,0.0,1.0,40.0,0.5196,0.5706,0.5161,0.0116,0.381,0.7949,1.0,2.3284,1.2041,1.4914,0.4839,-0.2476,0.7844,1
780,41.0,213.0,2290146.0,2290212.0,5753.0,291.0,160.0,602131.0,40.0,125.0,1358.0,0.0,1.0,40.0,0.0604,0.4932,0.3837,0.1267,0.5911,0.4125,0.0,3.7599,2.2355,1.8195,-0.6163,-0.1823,1.0,0
781,86.0,215.0,7325485.0,7325536.0,4346.0,163.0,89.0,473046.0,65.0,127.0,1360.0,0.0,1.0,40.0,0.1265,0.3394,0.3954,0.0949,0.7914,0.573,0.0,3.6381,2.1106,1.7076,-0.6047,-0.1496,1.0,0
782,41.0,190.0,1799909.0,1800071.0,11388.0,705.0,420.0,1311391.0,36.0,140.0,1402.0,0.0,1.0,40.0,0.0585,0.5282,0.9197,0.1063,0.2113,0.3857,1.0,4.0564,2.1732,2.2095,0.0803,-0.1003,1.0,0
